exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
null,201,null,1105,87,25.5,1209,44.9,"Macedon",null,705,null,131,null,null,22.1,null,1373,2140,9,null,95,null,null,null,76,1127,66,387,88.8,1101,223,null,null,null,null,68,2.1,null,11.2,148,null,16.1,5.2,null,null,null,63.7,3.4,42.8,null,2.7,null,60.4,5,1.6,null,3.0,27.4,null,345,9,null,185,2.2,0.4,23,11.9,null,36,9,929,10.5,15,1205,31,1.9,21,null,1.5,912,"210021233",1128,1611,null,8.4,null,null,null,97.9,null,7.7,978,2011,null
null,184,null,1201,109,29.2,1573,53.2,"Riddells Creek",null,892,null,93,null,null,24.9,null,1591,1901,16,null,126,null,null,null,97,1239,71,357,88.1,1455,267,3,33,null,null,69,2.7,null,11.9,188,null,null,3.5,null,null,null,61.5,2.6,36.6,null,3.0,null,57.9,3,1.3,null,3.2,25.0,null,475,3,null,281,2.7,0.6,5,13.2,null,23,3,1054,8.2,14,1024,44,2.0,30,null,1.6,1035,"210021234",1239,2053,null,7.0,9,null,null,97.3,null,8.3,1294,2011,null
null,618,null,1877,147,37.3,2263,28.9,"Coburg North",null,2253,277,83,null,null,17.6,null,2185,1995,26,null,354,null,3,null,95,2406,163,629,90.9,1571,478,8,232,88,null,152,10.7,null,9.1,670,134,62.0,9.2,null,null,null,66.6,8.0,37.8,null,2.5,null,44.7,25,3.8,null,2.9,12.6,null,584,25,null,294,3.1,0.5,18,11.0,null,60,13,1708,29.1,135,1169,157,1.7,38,null,0.9,1656,"210031236",2407,2847,null,7.0,41,null,null,89.3,null,5.7,1429,2011,null
null,978,null,3819,323,29.7,3443,24.2,"Fawkner",null,4185,235,99,null,null,16.8,null,4764,1738,33,null,449,null,null,null,220,4264,242,1061,90.8,2843,317,21,207,34,null,293,9.8,null,9.2,721,18,59.7,9.5,null,null,null,68.1,9.3,46.9,null,2.8,null,52.3,37,4.6,null,3.2,8.0,null,1195,16,null,319,2.7,0.8,8,12.4,null,87,33,3264,23.5,131,1181,296,2.0,119,null,0.3,3160,"210031237",4269,4218,null,6.0,89,null,null,90.2,null,5.2,2499,2011,null
null,2263,null,5084,407,34.8,7943,31.9,"Pascoe Vale",null,6999,1918,219,null,null,18.7,null,7507,2045,77,null,1193,null,null,null,382,8021,565,2060,90.2,6454,1300,20,1002,121,null,476,9.2,null,9.8,1849,76,43.5,7.5,null,null,null,67.8,7.5,37.5,null,2.5,null,47.7,59,3.2,null,3.0,13.3,null,2014,44,null,953,2.7,0.4,16,11.6,null,136,51,5475,26.9,364,1314,363,1.8,157,null,0.6,5387,"210031239",8020,9838,null,7.2,150,null,null,90.8,null,5.4,5795,2011,null
null,496,null,1672,157,30.6,1666,27.4,"Hadfield",null,1755,165,33,null,null,16.1,null,2064,1840,13,null,109,null,null,null,115,1943,111,523,90.1,1525,195,6,103,13,null,123,7.9,null,9.9,233,6,62.5,10.2,null,null,null,67.8,8.0,46.9,null,2.6,null,51.1,14,3.2,null,3.0,8.9,null,464,7,null,192,3.0,0.5,3,12.3,null,22,8,1425,22.2,48,1095,125,1.9,51,null,0.4,1400,"210031440",1943,2057,null,7.2,23,null,null,92.1,null,5.5,1339,2011,null
null,1894,null,5161,428,33.4,6114,28.0,"Glenroy",null,6855,1168,133,null,null,16.5,null,6782,1817,69,null,952,null,3,null,368,7021,457,1744,90.7,4933,823,40,676,41,null,525,12.0,null,9.3,1468,13,61.7,11.4,null,null,null,66.8,8.9,37.3,null,2.6,null,47.2,64,3.9,null,3.0,9.8,null,1706,30,null,711,3.3,0.5,12,11.5,null,121,42,4950,30.2,318,1155,427,1.8,170,null,0.3,4807,"210031438",7020,7585,null,7.2,127,null,null,88.0,null,4.9,4366,2011,null
null,561,null,4038,382,31.8,5248,52.7,"Sunbury",null,3321,7,229,null,null,24.3,null,5088,1835,70,null,241,null,null,null,333,4062,205,1043,86.3,4898,731,13,3,6,null,340,3.8,null,13.7,458,4,14.4,5.7,null,null,null,61.7,3.4,32.0,null,3.0,null,55.1,42,2.0,null,3.2,16.0,null,1543,24,null,735,2.8,0.3,3,12.5,null,71,31,3498,13.0,78,1156,144,2.0,95,null,1.0,3424,"210041240",4051,6509,null,6.9,40,null,null,96.2,null,7.4,4422,2011,null
null,182,null,751,46,27.3,1143,55.3,"Gowanbrae",null,653,51,46,null,null,26.0,null,1147,2140,3,null,41,null,3,null,63,953,61,271,83.9,1102,182,4,146,7,null,62,4.7,null,16.1,127,21,62.6,6.0,null,null,null,59.8,4.5,17.6,null,2.7,null,58.6,7,1.0,null,3.1,14.9,null,367,7,null,132,2.8,0.7,null,10.6,null,6,8,760,25.2,25,785,22,1.9,18,null,1.3,748,"210031439",951,1398,null,6.5,null,null,null,95.3,null,6.8,984,2011,null
null,1882,null,7555,623,34.2,10071,48.8,"Sunbury - South",null,7342,315,328,null,null,22.4,null,8692,1688,120,null,606,null,null,null,621,8654,451,2179,88.0,9303,1849,16,770,16,null,769,7.1,null,12.0,1062,3,18.0,6.6,null,null,null,61.5,4.8,28.0,null,2.7,null,48.3,57,2.2,null,3.1,15.3,null,2573,49,null,1333,3.7,0.4,10,11.6,null,186,30,6668,20.6,212,1148,416,1.9,173,null,1.1,6558,"210041241",8650,12364,null,8.9,103,null,null,92.9,null,8.4,8367,2011,null
null,918,null,3103,255,36.3,2603,26.4,"Broadmeadows",null,4199,151,39,null,null,16.0,null,3469,1442,46,null,231,null,8,null,187,3672,171,690,89.5,2199,323,24,417,24,null,420,15.8,null,10.5,459,3,68.2,15.9,null,null,null,63.3,7.0,30.6,null,2.8,null,43.3,66,5.1,null,3.3,7.2,null,996,15,null,271,4.3,0.8,null,11.8,null,80,16,2765,37.0,117,963,328,2.1,118,null,0.3,2642,"210051242",3679,3206,null,9.1,79,null,null,84.2,null,4.4,1913,2011,null
null,470,null,3374,383,33.2,3701,43.4,"Meadow Heights",null,4741,537,53,null,null,21.5,null,5359,1483,62,null,181,null,4,null,276,4168,152,691,80.5,3391,317,17,241,15,null,587,13.7,null,19.5,360,3,111.4,8.3,null,null,null,64.7,4.0,23.6,null,3.4,null,51.6,45,4.0,null,3.5,7.0,null,1816,10,null,326,4.3,0.6,null,12.6,null,41,33,3825,28.5,69,1077,304,2.1,144,null,0.4,3631,"210051247",4156,4376,null,6.7,58,null,null,86.3,null,5.0,3017,2011,null
null,909,null,4141,479,32.5,3388,30.1,"Campbellfield - Coolaroo",null,5434,282,65,null,null,16.0,null,5548,1437,82,null,204,null,3,null,282,4702,157,977,86.6,2980,284,7,130,10,null,484,12.4,null,13.4,405,null,109.0,12.9,null,null,null,66.1,6.8,38.4,3,3.2,null,49.6,65,5.1,null,3.4,6.0,null,1504,10,null,273,3.8,0.6,146,12.2,null,102,27,3897,25.8,113,1073,391,2.2,154,null,0.3,3679,"210051243",4702,4034,null,7.3,73,null,null,87.6,null,4.7,2598,2011,null
null,1144,null,5529,671,32.4,6963,38.3,"Gladstone Park - Westmeadows",null,5763,297,148,null,null,16.7,null,6894,1737,86,null,193,null,null,null,457,5959,350,1554,88.8,6695,738,9,50,29,null,484,6.1,null,11.2,603,25,18.8,7.0,null,null,null,68.0,5.1,42.0,null,2.8,null,51.2,67,3.2,null,3.1,10.3,null,1648,38,null,730,3.7,0.3,76,12.7,null,82,24,4839,16.3,112,1185,400,1.8,180,null,0.5,4706,"210051245",5952,8371,null,7.5,85,null,null,93.9,null,7.8,5966,2011,null
null,472,null,2712,136,37.7,3351,61.2,"Cranbourne West",null,2531,5,64,null,null,28.9,null,2753,1615,42,null,145,null,null,null,252,2773,147,551,76.6,3130,691,3,58,7,null,367,9.4,null,23.4,314,null,74.6,7.0,null,null,null,56.7,3.5,11.2,null,3.0,null,45.6,32,2.2,null,3.3,9.3,null,1064,15,null,343,3.8,0.4,null,9.3,null,32,13,2277,25.2,94,1217,132,2.0,75,null,1.3,2208,"212031304",2775,3978,null,9.5,34,null,null,90.6,null,6.3,2801,2011,null
null,5,null,22,null,34.5,43,15.8,"Melbourne Airport",null,20,null,4,null,null,13.4,null,23,2100,null,null,null,null,null,null,6,22,3,null,100.0,35,null,null,null,null,null,null,null,null,null,8,null,null,37.0,null,null,null,33.6,8.4,36.8,null,3.5,null,55.5,3,13.6,null,null,14.3,null,null,null,null,4,null,null,null,10.1,null,7,3,null,31.6,null,null,null,2.3,null,null,2.5,16,"210051248",22,56,null,5.0,null,null,null,100.0,null,8.4,28,2011,null
null,245,null,3586,567,32.2,5511,49.5,"Greenvale - Bulla",null,3630,74,205,null,null,21.6,null,5882,2124,109,null,135,null,null,null,351,3681,227,795,82.6,5326,338,13,19,10,null,228,1.8,null,17.4,364,9,21.8,4.4,null,null,null,68.0,2.2,41.8,3,3.5,null,59.5,22,2.1,null,3.5,10.3,null,1800,10,null,562,2.2,0.6,null,12.5,null,35,35,3539,6.1,28,1339,124,2.0,140,null,0.5,3409,"210051246",3679,6651,null,3.8,33,null,null,98.2,null,5.6,4780,2011,null
null,469,null,3155,404,32.6,5922,63.0,"Roxburgh Park - Somerton",null,5321,1785,111,null,null,26.3,null,7238,1832,82,null,397,null,5,null,408,5007,272,751,72.2,5503,426,19,59,3,null,598,8.1,null,27.8,681,3,78.1,7.8,null,null,null,61.2,2.6,16.5,null,3.7,null,56.1,37,2.8,null,3.7,8.2,null,2735,8,null,540,3.6,0.8,null,11.2,null,24,34,4745,16.8,54,1350,195,2.2,187,null,0.5,4495,"210051249",5004,7028,null,5.1,53,null,null,91.9,null,4.2,4908,2011,null
null,211,null,1898,49,29.2,2607,65.5,"Point Cook - South",null,1117,124,88,null,null,34.8,null,2700,2416,3,null,289,null,3,null,243,2028,341,597,77.3,2507,466,5,null,14,null,100,5.8,null,22.7,618,4,9.7,6.0,null,null,null,54.1,1.0,7.2,null,2.9,null,63.9,15,0.9,null,3.1,10.8,null,977,17,null,249,1.8,0.3,null,7.7,null,19,12,1788,25.8,72,1607,28,1.7,23,null,1.0,1747,"213051466",2025,3311,null,4.3,37,null,null,94.2,null,4.1,1997,2011,null
null,725,null,1734,195,35.7,2589,30.5,"Tullamarine",null,2354,457,51,null,null,14.7,null,2279,1680,32,null,56,null,3,null,155,2546,149,694,88.9,2439,394,4,334,17,null,202,11.4,null,11.1,261,26,27.9,7.8,null,null,null,70.2,5.6,36.0,3,2.3,null,45.2,41,3.0,null,2.8,8.8,null,466,8,null,255,3.8,0.2,12,11.7,null,63,15,1767,30.3,94,1202,153,1.7,59,null,0.4,1725,"210051250",2540,3107,null,9.7,50,null,null,88.6,null,6.9,2175,2011,null
null,403,null,2370,222,35.7,3109,52.3,"Craigieburn - Central",null,2426,113,60,null,null,23.8,null,2868,1651,43,null,200,null,null,null,207,2523,171,560,82.8,2880,480,7,39,6,null,289,8.2,null,17.2,387,null,45.1,7.0,null,null,null,62.7,3.4,24.5,null,3.0,null,50.2,22,2.0,null,3.3,10.3,null,921,11,null,290,3.9,0.4,null,10.5,null,28,16,2158,20.7,48,1205,147,1.9,72,null,0.7,2074,"210051441",2522,3702,null,6.9,26,null,null,91.8,null,5.8,2573,2011,null
null,229,null,1213,58,33.0,1721,70.6,"Craigieburn - West",null,1085,217,24,null,null,28.9,null,1701,2199,12,null,148,null,null,null,107,1450,174,412,62.2,1616,327,null,19,3,null,136,7.7,null,37.8,327,5,45.2,4.9,null,null,null,61.2,1.6,7.8,null,2.9,null,55.3,14,2.4,null,3.1,8.1,null,561,3,null,162,3.5,1.4,null,9.5,null,6,10,1230,17.8,39,1437,43,1.9,38,null,0.6,1187,"210051444",1449,2115,null,6.4,26,null,null,92.3,null,4.4,1417,2011,null
null,457,null,3382,298,35.5,4663,57.5,"Craigieburn - South",null,3562,101,69,null,null,25.7,null,4327,1767,58,null,322,null,null,null,317,3537,224,688,80.6,4272,622,13,55,5,null,425,8.3,null,19.4,578,3,45.1,5.8,null,null,null,61.8,2.9,20.3,null,3.3,null,50.7,49,2.6,null,3.4,10.0,null,1517,12,null,472,4.1,0.5,3,10.9,null,36,31,3158,19.3,62,1276,175,2.0,109,null,0.8,3018,"210051443",3541,5539,null,6.9,40,null,null,91.7,null,5.7,3816,2011,null
null,38,null,421,64,31.1,610,49.9,"Mickleham - Yuroke",null,375,3,51,null,null,20.4,null,689,2406,24,null,22,null,null,null,38,423,21,123,81.5,562,59,null,null,null,null,15,2.2,null,18.5,45,null,46.5,6.4,null,null,null,65.1,2.7,38.3,null,3.4,null,59.9,3,3.5,null,3.4,16.2,null,186,null,null,59,2.1,0.9,null,14.2,null,6,3,412,6.7,5,889,13,2.1,28,null,0.9,385,"210051445",424,761,null,4.2,null,null,null,97.8,null,7.4,507,2011,null
null,1100,null,3181,294,33.9,4599,38.2,"Bayswater",null,3661,674,142,null,null,18.8,null,4094,1712,47,null,328,null,3,null,272,4329,243,1197,88.8,4161,832,10,468,39,null,335,9.5,null,11.2,598,null,19.0,6.2,null,null,null,66.6,5.8,30.8,3,2.5,null,47.2,58,2.6,null,2.9,16.0,null,1030,21,null,529,3.1,0.8,11,10.3,null,80,22,3134,27.7,157,1141,222,1.7,69,null,1.0,3069,"211011251",4337,5582,null,9.9,63,null,null,90.5,null,7.5,3713,2011,null
null,796,null,4121,398,30.7,5512,42.7,"Knoxfield - Scoresby",null,3886,383,178,null,null,20.8,null,5491,1789,48,null,117,null,null,null,342,4599,300,1304,88.3,5319,678,8,93,24,null,363,5.6,null,11.7,487,5,17.1,4.5,null,null,null,65.6,4.3,36.7,3,2.8,null,54.7,94,1.7,null,3.1,17.4,null,1433,25,null,649,2.5,1.3,null,11.0,null,75,25,3776,17.7,124,1332,236,1.8,88,null,0.8,3682,"211011254",4597,6732,null,7.8,48,null,null,94.4,null,8.1,4739,2011,null
null,145,null,1889,216,30.9,2941,60.9,"Lysterfield",null,1671,null,142,null,null,27.0,null,2885,2205,31,null,69,null,null,null,181,1898,123,373,85.6,2868,249,3,7,10,null,116,2.5,null,14.4,197,3,null,4.0,null,null,null,62.6,2.5,29.4,4,3.4,null,59.8,22,1.9,null,3.5,16.2,null,999,5,null,404,1.8,0.2,null,9.9,null,25,11,1764,7.8,20,1503,53,2.0,48,null,1.3,1736,"211011255",1896,3659,null,4.9,13,null,null,97.5,null,5.1,2580,2011,null
null,289,null,2300,190,27.4,3444,60.2,"Rowville - North",null,1919,178,111,null,null,29.4,null,3552,2045,28,null,98,null,null,null,213,2498,164,589,84.1,3382,332,3,9,7,null,183,3.6,null,15.9,261,null,13.8,3.6,null,null,null,59.5,3.2,23.5,null,3.2,null,61.8,19,1.5,null,3.4,16.0,null,1200,16,null,397,2.3,2.2,null,10.0,null,19,17,2231,12.3,31,1487,67,2.0,31,null,1.7,2177,"211011257",2487,4150,null,5.2,7,null,null,96.4,null,5.8,3019,2011,null
null,666,null,4616,503,33.3,6606,48.8,"Rowville - Central",null,4656,169,252,null,null,21.8,null,6365,1799,58,null,97,null,null,null,375,4893,360,1093,87.7,6499,690,9,112,18,null,374,5.4,null,12.3,510,6,2.7,3.9,null,null,null,67.7,3.7,34.3,4,3.1,null,54.3,81,1.8,null,3.3,16.1,null,2001,21,null,837,2.4,0.5,null,10.1,null,78,26,4226,14.6,103,1442,217,1.9,138,null,0.7,4127,"211011256",4897,8192,null,6.3,47,null,null,94.6,null,6.0,5834,2011,null
null,2196,null,6266,512,34.3,8571,40.0,"Boronia",null,7052,1367,307,null,null,18.5,null,7332,1675,107,null,453,null,null,null,463,8138,363,2177,88.3,7838,1529,26,507,47,null,703,8.8,null,11.7,897,8,21.9,6.8,null,null,null,65.0,6.4,33.0,8,2.4,null,45.4,114,2.5,null,2.9,16.2,null,1834,40,null,1078,3.5,0.5,3,11.1,null,145,40,5777,23.9,281,1173,453,1.8,166,null,1.0,5660,"211011446",8143,10482,null,10.2,104,null,null,91.2,null,8.6,7124,2011,null
null,1429,null,4274,342,34.8,5612,43.2,"Ferntree Gully (North)",null,4496,472,196,null,null,18.8,null,4671,1727,60,null,309,null,null,null,290,5162,232,1338,87.4,5117,1055,7,401,25,null,416,7.0,null,12.6,583,3,24.9,5.8,null,null,null,66.5,6.3,32.7,3,2.5,null,45.0,71,2.6,null,3.0,17.7,null,1245,41,null,641,3.2,1.1,8,11.3,null,94,27,3649,20.3,151,1135,275,1.8,100,null,1.1,3580,"211011447",5155,6790,null,10.6,55,null,null,93.0,null,7.8,4671,2011,null
null,1426,null,4062,297,31.2,5848,37.4,"Mitcham (Vic.)",null,4412,1228,297,null,null,21.6,null,5909,1983,33,null,922,null,4,null,271,5653,416,1544,91.6,4757,855,14,360,50,null,326,7.7,null,8.4,1391,3,26.9,5.1,null,null,null,64.4,5.3,35.7,4,2.5,null,53.3,79,2.3,null,3.0,21.6,null,1608,37,null,820,2.4,0.6,null,11.3,null,127,31,4081,24.0,200,1327,232,1.8,96,null,1.3,4031,"211041270",5654,7480,null,7.9,80,null,null,92.3,null,7.6,4285,2011,null
null,914,null,4898,477,33.1,6379,49.4,"Ferntree Gully (South) - Upper Ferntree Gully",null,4377,107,209,null,null,21.8,null,5789,1750,64,null,206,null,null,null,311,5119,267,1301,86.8,6023,918,13,110,34,null,433,4.9,null,13.2,522,3,24.7,4.7,null,null,null,64.5,4.0,33.0,null,2.8,null,51.6,76,1.9,null,3.1,16.3,null,1645,35,null,788,3.0,0.3,5,10.7,null,98,22,4151,15.3,146,1206,247,1.9,100,null,1.3,4062,"211011448",5120,7741,null,8.2,59,null,null,95.1,null,7.8,5515,2011,null
null,730,null,5297,509,30.8,7708,51.5,"Croydon Hills - Warranwood",null,4827,351,401,null,null,23.6,null,7497,1906,81,null,285,null,null,null,420,5695,458,1392,88.8,7502,840,4,48,23,null,457,4.2,null,11.2,748,null,4.5,4.4,null,null,null,63.6,3.6,34.2,3,3.1,null,56.2,50,1.6,null,3.3,20.7,null,2355,31,null,1170,2.6,0.4,3,11.4,null,68,27,4955,12.3,77,1367,195,2.0,123,null,1.4,4882,"211031265",5699,9865,null,6.8,46,null,null,95.8,null,7.1,6724,2011,null
null,341,null,1591,128,33.9,1874,46.6,"Croydon South",null,1356,22,66,null,null,21.5,null,1755,1767,17,null,94,null,null,null,77,1643,105,445,88.2,1774,332,null,13,5,null,106,6.2,null,11.8,203,null,65.3,5.2,null,null,null,63.1,4.2,33.7,null,2.7,null,50.5,11,1.6,null,3.0,18.3,null,486,3,null,247,2.7,0.2,3,12.1,null,40,8,1289,18.0,43,1206,100,1.8,26,null,1.3,1260,"211031452",1629,2322,null,8.8,28,null,null,93.8,null,8.8,1613,2011,null
null,259,null,1395,120,34.0,1866,53.6,"The Basin",null,1112,24,87,null,null,23.1,null,1611,1724,24,null,53,null,null,null,74,1463,98,433,86.0,1794,394,null,38,3,null,89,3.7,null,14.0,152,null,21.6,5.1,null,null,null,61.5,3.2,33.5,4,2.8,null,51.2,14,1.4,null,3.1,19.5,null,465,11,null,245,2.9,0.3,null,11.4,null,35,13,1197,11.4,26,1023,76,1.9,33,null,1.7,1178,"211011449",1457,2323,null,8.6,15,null,null,96.3,null,8.8,1642,2011,null
null,1996,null,4177,287,33.5,6175,31.4,"Ringwood",null,5507,1754,248,null,null,19.2,null,5565,1867,40,null,588,null,null,null,328,6417,468,1594,92.1,5429,1046,16,477,29,null,526,13.5,null,7.9,1127,3,59.6,5.3,null,null,null,67.3,7.4,31.3,8,2.4,null,46.2,93,2.0,null,2.9,18.1,null,1494,30,null,802,3.1,0.8,9,11.0,null,162,19,4273,34.5,226,1196,289,1.8,95,null,1.0,4198,"211031266",6417,7791,null,9.8,93,null,null,86.5,null,7.1,4867,2011,null
null,1874,null,5551,400,31.3,7529,39.7,"Ringwood East",null,5783,1284,335,null,null,20.6,null,7189,1861,58,null,749,null,null,null,373,7177,477,1945,89.3,6658,1199,15,315,61,null,489,7.6,null,10.7,1244,null,42.6,5.4,null,null,null,64.8,6.4,35.9,null,2.5,null,50.6,62,1.9,null,3.0,21.3,null,1938,30,null,1077,2.8,0.5,13,12.0,null,147,35,5165,22.0,219,1229,311,1.8,107,null,1.2,5079,"211031267",7163,9521,null,8.9,86,null,null,92.4,null,8.0,5991,2011,null
null,953,null,3096,311,35.7,5047,50.3,"Bayswater North",null,3587,625,156,null,null,23.2,null,4061,1753,65,null,186,null,null,null,287,4116,229,922,85.0,4764,854,8,390,35,null,354,7.7,null,15.0,451,null,24.7,6.1,null,null,null,62.6,4.5,26.8,null,2.7,null,47.0,61,2.2,null,3.1,16.0,null,1277,24,null,632,3.3,0.4,9,10.6,null,80,13,3098,20.4,131,1148,198,1.8,90,null,1.2,3036,"211031263",4120,6156,null,9.4,44,null,null,92.3,null,7.0,4302,2011,null
null,1792,null,3503,292,35.7,5561,37.3,"Croydon - East",null,4867,1759,210,null,null,19.0,null,4509,1735,57,null,401,null,null,null,274,5642,272,1420,89.2,5018,1074,15,392,41,null,493,11.4,null,10.8,720,3,65.0,5.7,null,null,null,66.8,6.9,30.3,null,2.3,null,42.5,66,2.6,null,2.9,16.4,null,1131,21,null,670,3.8,0.7,null,11.2,null,88,29,3693,29.2,234,1189,289,1.7,100,null,0.9,3617,"211031450",5654,6814,null,11.0,71,null,null,88.6,null,7.6,4565,2011,null
