exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
22.5,793,16.2,2196,168,38.6,3341,26.9,"Sunshine",18.1,3627,727,81,4.1,1827,18.3,2,2946,1717,13,1,554,28.7,9,1794,187,3234,322,727,94.0,2608,575,22,303,40,16.2,249,16.1,14.2,6.0,952,null,108.8,9.2,100,2,77.3,67.6,5.3,28.8,null,2.7,13.0,45.3,104,4.1,381,3.0,13.1,11.7,896,18,811,316,3.4,0.5,null,10.3,1,82,24,2318,39.8,232,1266,190,1.7,64,2,0.5,2213,"213011336",3235,4120,2,7.4,88,18.5,11.6,83.9,1,4.5,2291,2016,3
24.2,739,12.8,3089,298,35.6,3644,28.8,"Sunshine North",18.3,4562,363,108,4.8,2153,17.5,1,3721,1664,29,1,223,32.5,15,1965,286,3640,285,786,90.4,3335,493,14,149,16,16.3,441,10.9,12.1,9.6,584,6,102.2,9.1,100,1,73.7,67.9,6.8,38.4,null,3.0,12.9,45.5,95,4.8,428,3.2,10.1,10.5,1060,17,792,278,3.6,0.5,16,10.4,2,56,23,2963,27.7,138,1246,283,1.9,91,1,0.3,2759,"213011337",3632,4412,1,8.6,94,21.5,10.7,89.1,1,5.3,2883,2016,1
24.5,1185,13.3,5058,554,35.0,5764,29.3,"Sunshine West",18.2,6941,772,157,4.2,3934,17.1,1,6357,1621,35,1,448,31.5,17,3394,443,6052,473,1484,91.4,5308,859,15,208,37,20.2,633,9.9,12.7,8.6,955,6,117.3,8.2,100,1,72.9,68.1,6.0,38.4,null,2.9,13.4,47.6,73,4.4,531,3.1,10.7,11.3,1618,20,1175,462,4.0,0.4,3,11.6,2,71,24,4870,27.4,245,1291,439,1.9,104,1,0.5,4618,"213011338",6058,6963,1,7.5,142,22.9,15.7,90.1,2,6.2,4588,2016,1
20.8,1328,18.1,3512,289,34.8,4504,27.4,"Altona North",16.6,4741,1277,166,3.2,3540,18.0,4,4563,1974,34,2,229,31.5,22,2586,241,5079,402,1280,93.3,4091,974,15,252,47,21.6,358,10.2,13.2,6.7,767,3,41.8,9.3,100,3,72.3,66.4,8.6,37.2,null,2.5,12.5,45.5,159,3.4,287,3.0,12.4,11.2,1256,35,949,456,3.3,0.7,10,11.8,3,84,23,3643,31.4,193,1430,353,1.8,70,3,0.4,3558,"213021343",5073,5601,4,7.8,107,24.3,16.6,89.8,2,5.8,3634,2016,5
16.3,1513,37.7,4061,306,38.3,7486,39.8,"Newport",18.5,4954,1911,443,2.3,4619,25.9,9,5920,2352,28,9,1412,14.8,35,4445,292,6507,594,1630,93.6,5798,1918,17,458,236,17.2,359,8.1,12.9,6.4,2000,3,39.7,5.8,121,9,86.0,61.8,4.3,27.5,4,2.6,12.3,46.6,40,2.2,166,3.0,20.3,10.5,2062,70,1353,798,2.9,0.4,36,11.9,8,120,45,4756,30.0,294,1744,285,1.8,62,9,1.0,4695,"213021344",6501,9381,9,8.0,91,11.8,12.9,91.9,8,5.4,5221,2016,9
26.1,229,27.7,1133,141,31.4,1942,48.4,"Seabrook",22.2,1332,489,66,1.8,1217,26.6,5,2014,1658,20,6,160,14.5,3,1186,101,1631,172,386,90.5,1834,327,3,null,9,8.9,145,5.6,9.6,9.5,335,null,13.8,7.5,100,6,88.2,59.8,3.0,31.4,null,3.0,17.5,56.0,13,1.2,50,3.2,15.9,16.0,658,11,269,208,2.9,0.2,null,12.1,7,16,15,1419,18.6,31,1399,70,1.8,25,6,0.7,1365,"213021345",1625,2416,6,6.8,20,10.3,3.8,94.4,6,5.6,1600,2016,6
23.9,1609,19.4,6261,493,33.5,7650,44.3,"Bacchus Marsh",23.7,5777,715,345,2.6,5568,22.7,4,7119,1668,100,5,409,21.0,17,5621,409,7099,307,1889,91.8,7095,1705,5,71,14,16.7,609,7.7,12.1,8.2,703,3,27.8,7.0,80,5,83.8,61.4,5.0,29.8,null,2.7,30.5,49.0,32,2.7,117,3.1,19.0,35.0,2097,20,995,924,3.7,0.9,36,12.3,6,163,37,5478,22.4,132,1139,333,1.9,80,4,0.9,5359,"213041353",7100,9307,5,8.7,57,13.5,5.5,92.3,6,8.0,6455,2016,5
13.7,1483,35.9,3133,293,33.4,5970,32.9,"Williamstown",18.2,4469,1655,445,2.4,3907,22.0,9,5681,2495,12,8,994,16.7,23,3886,238,5643,385,1363,94.0,4644,1114,15,777,165,17.2,358,9.1,15.5,6.0,1383,4,18.3,7.1,160,9,84.8,63.3,4.9,36.6,3,2.6,12.4,50.1,29,2.7,120,3.1,23.9,12.1,1827,28,1257,707,2.9,0.5,57,13.0,8,234,41,4089,27.3,107,1735,176,1.8,56,9,1.0,4054,"213021346",5645,7559,9,8.7,67,12.9,12.9,90.9,8,6.7,4203,2016,9
22.3,639,31.6,5399,559,32.5,8560,61.8,"Hillside",27.8,5092,514,251,2.2,4601,27.5,5,8119,1938,93,7,542,8.9,17,5068,485,6007,476,1378,85.0,8074,1172,18,77,3,8.6,465,4.3,9.5,15.0,1016,6,24.3,6.0,100,8,90.9,60.0,2.3,22.5,3,3.2,20.6,57.0,43,2.1,156,3.4,13.0,20.0,2792,24,873,894,2.5,0.3,null,11.7,9,48,49,5496,13.3,72,1527,248,1.9,60,7,0.7,5303,"213041355",6007,10243,7,5.7,63,6.9,2.6,95.7,10,5.9,7238,2016,6
14.8,985,35.0,2291,98,45.7,3952,36.3,"Seddon - Kingsville",17.8,2830,549,193,2.1,2263,23.5,9,2724,2286,11,7,1007,18.0,29,2222,138,3617,392,929,94.8,2556,1243,8,727,229,11.0,176,11.9,14.4,5.2,1428,6,52.9,7.0,140,8,85.8,63.6,3.8,20.5,null,2.4,10.5,40.7,45,2.3,168,2.9,18.4,8.1,1003,29,1007,444,2.7,0.7,23,10.1,5,179,21,2382,40.3,281,1555,116,1.6,39,9,1.2,2356,"213031350",3619,5019,9,7.2,51,12.0,7.1,88.1,4,4.6,2279,2016,9
29.3,1515,10.4,5728,496,36.9,6353,41.9,"Melton",20.9,6182,738,204,3.0,4911,20.2,1,5823,1495,96,2,255,26.5,14,4379,398,6497,273,1576,90.6,5962,1431,7,8,15,17.4,741,10.8,12.9,9.4,540,3,36.3,8.6,80,2,81.3,62.1,4.5,27.4,null,2.7,25.6,43.6,45,3.1,252,3.1,12.4,28.4,1627,22,938,681,4.7,0.4,6,12.9,3,108,37,4925,27.2,209,1111,412,1.9,96,1,0.9,4771,"213041356",6494,7612,2,10.4,70,15.7,8.7,89.2,3,8.2,5367,2016,1
19.0,1541,18.6,3039,297,43.1,6158,28.8,"Braybrook",19.3,7419,2455,182,4.0,3464,17.8,4,5034,1892,36,1,439,28.3,29,3121,406,6176,821,1323,92.2,5358,1196,17,626,95,15.3,584,17.3,14.8,7.8,1550,19,77.6,9.9,100,1,78.2,67.5,4.6,20.4,null,2.7,11.6,40.1,311,3.7,611,3.1,12.5,9.9,1564,58,1723,540,3.6,0.7,33,9.9,1,138,38,4341,46.4,485,1311,383,1.8,104,2,0.5,4156,"213031347",6182,7802,3,8.6,184,18.0,11.3,82.7,1,4.3,4601,2016,5
27.3,1583,16.2,7015,488,35.4,7952,45.7,"Melton South",21.5,6773,659,247,3.1,5971,24.9,1,7450,1621,79,2,565,21.9,27,5264,473,7755,418,1862,90.5,7395,1853,12,44,7,18.1,879,11.3,13.1,9.5,990,3,24.5,8.4,90,3,83.6,58.7,4.6,22.5,null,2.8,29.6,46.8,53,3.2,279,3.1,12.7,32.1,2367,17,1078,893,4.5,0.5,4,12.0,4,77,42,6104,28.2,254,1237,393,1.9,114,2,0.8,5914,"213041357",7749,9624,3,8.7,106,13.3,7.5,88.7,4,7.3,6613,2016,2
19.0,2124,18.4,2220,175,53.0,6270,22.6,"Footscray",20.4,6929,1074,238,3.9,2922,13.1,7,3718,2023,13,3,1709,24.5,43,3034,262,6441,945,1616,95.4,3553,1772,30,3055,294,16.6,301,24.4,17.7,4.6,2946,54,182.5,10.4,125,3,81.6,72.7,3.7,14.1,7,2.2,10.6,32.7,275,4.0,576,2.7,16.5,7.7,1022,73,2487,711,2.9,0.6,46,7.8,1,395,30,3494,58.8,903,1379,202,1.6,75,5,0.4,3415,"213031348",6438,8246,5,7.6,173,14.5,12.7,75.6,1,3.5,3127,2016,8
28.8,931,16.1,4563,386,36.9,6425,51.0,"Melton West",26.0,5028,997,180,2.9,4318,25.9,2,5513,1575,65,3,327,17.6,4,4408,396,5582,264,1315,89.6,6050,1480,4,14,7,13.6,716,9.1,11.4,10.4,607,null,26.4,8.1,90,3,86.6,57.0,3.0,20.6,4,3.0,27.3,46.2,48,3.4,178,3.2,12.9,30.7,1861,21,717,681,4.9,0.3,4,12.3,6,67,35,4645,24.7,149,1260,311,2.0,82,3,0.9,4506,"213041358",5582,7637,3,9.1,65,10.6,4.7,90.9,5,8.0,5450,2016,2
24.5,160,6.5,475,53,47.4,582,28.0,"Rockbank - Mount Cottrell",14.8,627,7,36,5.4,335,8.0,1,553,1591,24,1,21,28.0,8,400,42,596,25,163,91.2,524,112,null,null,null,24.0,47,9.7,26.6,8.8,40,null,42.2,53.3,80,2,70.1,33.7,2.8,38.4,null,2.7,19.3,37.6,4,5.2,36,3.1,5.3,19.2,122,3,172,64,4.5,1.0,109,6.5,3,20,4,441,27.6,25,1048,40,2.0,21,1,0.2,410,"213041359",599,721,1,7.6,10,23.8,18.2,90.3,3,4.4,469,2016,1
18.9,1157,24.6,2536,153,44.4,4515,30.9,"West Footscray - Tottenham",18.9,4138,743,159,2.7,2467,19.7,7,3374,2019,18,4,860,22.4,15,2542,203,4309,558,1071,93.9,3212,1130,17,1003,193,19.2,259,14.6,15.3,6.1,1621,8,120.8,8.0,120,5,82.5,66.8,3.9,22.8,3,2.5,11.1,41.3,223,2.8,305,2.9,17.0,9.3,1094,54,1277,570,2.9,0.5,16,10.1,2,130,25,2819,43.2,395,1369,174,1.7,53,6,0.8,2754,"213031351",4313,5861,6,7.5,84,14.6,15.2,85.4,2,4.6,2782,2016,8
19.0,1018,28.8,1495,268,43.7,5122,32.7,"Maribyrnong",24.6,4347,1643,186,2.0,2865,17.6,8,4044,2103,16,7,271,12.4,7,2841,300,4403,764,1194,92.2,4441,1071,9,1256,102,12.8,247,12.6,15.4,7.8,1291,260,37.2,7.7,100,8,89.0,69.6,2.6,24.9,null,2.6,11.2,44.8,46,2.3,216,2.9,15.4,9.3,1162,40,1099,550,2.9,0.3,null,9.3,6,139,41,3099,39.8,375,1704,140,1.7,45,8,0.4,3010,"213031349",4401,6665,8,6.0,102,9.1,9.6,87.4,5,4.7,3916,2016,8
15.6,1299,36.8,3995,217,43.0,6408,37.3,"Yarraville",19.6,4373,955,357,1.8,3750,23.4,9,4607,2345,16,9,1489,15.3,7,3904,249,5534,569,1494,94.0,4438,1919,23,527,246,15.8,265,8.1,12.8,6.0,2071,9,28.1,6.8,142,9,86.5,64.0,4.6,27.4,3,2.5,10.7,42.8,52,2.0,163,2.9,20.2,8.6,1622,62,1347,706,2.6,0.4,54,10.8,7,243,40,3912,33.0,378,1761,219,1.7,29,9,1.1,3859,"213031352",5538,8059,9,7.1,85,11.7,11.9,91.9,7,4.7,3976,2016,9
20.5,499,35.5,4541,353,27.9,7294,62.3,"Taylors Hill",27.2,4216,758,238,2.5,4072,33.9,5,7903,2033,68,7,565,9.4,4,4350,411,5349,467,1001,83.4,6808,769,18,41,7,8.5,413,4.4,7.5,16.6,1042,3,17.3,5.3,100,7,90.4,54.9,2.3,20.1,3,3.5,19.3,62.4,43,2.5,201,3.6,12.4,19.2,3053,16,787,696,2.8,1.3,null,11.2,9,44,54,5015,13.8,45,1610,155,2.0,80,7,0.7,4801,"213041360",5344,8777,7,4.7,39,7.0,3.3,95.6,10,5.2,6060,2016,6
24.9,273,21.1,1217,136,30.3,1692,53.9,"Burnside",23.3,1392,221,53,3.5,1076,21.7,2,1835,1784,22,3,78,20.8,null,1079,94,1478,127,354,86.3,1610,247,13,31,null,9.5,115,3.9,10.3,13.7,223,null,33.9,5.6,100,4,80.0,66.2,7.3,29.3,null,3.1,17.0,53.2,32,3.9,65,3.3,11.7,16.6,568,7,238,142,2.9,3.5,4,10.9,7,9,14,1261,9.0,19,1444,69,1.9,20,3,0.5,1184,"213041461",1473,2035,4,6.3,10,16.5,5.5,96.1,7,5.9,1425,2016,2
21.3,800,33.6,5260,366,31.0,7699,54.6,"Caroline Springs",23.4,5006,565,310,2.4,4415,29.6,6,7594,1990,54,6,421,11.0,3,4635,437,5942,584,1215,86.7,7432,1027,12,125,17,11.8,586,6.8,10.5,13.3,1027,4,15.7,6.8,100,7,89.4,57.2,2.4,20.2,4,3.2,18.6,56.4,78,2.5,191,3.4,13.2,18.2,2796,21,1024,720,3.4,0.9,null,10.8,8,59,43,5220,21.9,109,1590,186,1.9,84,7,0.7,5036,"213041463",5953,9400,7,6.8,63,8.3,5.8,93.2,8,5.8,6542,2016,6
22.5,106,36.2,1447,88,29.3,2285,65.0,"Burnside Heights",25.8,1413,172,74,2.6,1202,35.7,5,2341,2052,19,5,189,6.4,null,1330,138,1625,172,270,80.4,2143,250,6,null,3,9.1,170,6.2,8.9,19.6,365,null,43.4,5.2,100,6,91.8,53.3,1.7,13.0,null,3.6,18.6,60.6,17,2.5,84,3.5,10.6,17.5,954,3,254,195,3.1,null,null,10.2,9,16,17,1575,19.5,23,1646,63,2.0,15,6,0.8,1494,"213041462",1619,2739,6,5.2,24,5.4,2.8,93.8,9,5.1,1866,2016,6
23.2,1104,16.3,3081,338,33.0,4271,28.7,"Werribee - South",19.2,3606,888,210,2.7,3105,18.0,4,4061,1683,34,4,318,24.4,10,2567,240,4134,141,1083,95.1,3763,685,6,95,14,17.2,302,11.7,17.0,4.9,472,4,44.3,7.8,100,4,79.2,66.5,6.4,37.1,3,2.5,19.0,48.6,28,2.6,139,3.0,14.3,17.2,995,16,647,489,3.2,0.3,61,11.9,4,145,30,2981,31.3,121,1207,211,1.8,61,4,0.4,2921,"213051368",4135,5172,5,8.8,47,18.2,8.2,88.3,4,7.3,3439,2016,5
27.7,1112,23.4,6982,369,35.0,8398,55.0,"Wyndham Vale",23.6,6073,241,292,2.3,5532,30.5,3,7846,1676,50,4,946,14.8,9,4863,450,7237,727,1569,87.4,7568,1706,21,11,12,12.5,890,9.4,10.6,12.6,1715,3,39.8,6.7,100,5,88.8,55.3,2.7,15.0,null,3.0,25.9,50.8,92,2.1,287,3.3,13.4,26.4,2939,30,1035,888,4.3,0.3,null,11.3,6,77,50,6162,27.5,187,1299,320,1.9,89,4,1.1,5943,"213051369",7243,10398,4,7.2,74,9.0,4.6,90.6,5,6.4,6666,2016,4
16.0,324,39.1,3106,193,30.1,4580,47.5,"Point Cook - East",23.5,2569,514,374,1.9,3108,32.7,9,4843,2292,24,9,371,4.1,7,2159,313,3670,486,918,89.3,4367,887,10,42,20,10.1,293,9.5,17.3,10.7,848,3,2.5,6.3,100,9,93.7,54.7,1.2,15.2,4,3.2,20.7,60.6,23,1.8,67,3.3,14.6,22.7,1848,22,283,404,2.7,0.1,null,9.7,10,34,30,3377,35.4,91,1794,84,1.8,45,9,0.9,3259,"213051464",3669,5889,9,5.4,39,4.4,2.5,90.5,10,5.3,3733,2016,9
28.0,974,19.7,5073,640,34.8,7578,45.7,"Hoppers Crossing - North",25.9,6013,669,263,1.9,4365,21.2,2,7173,1557,75,4,450,16.2,9,4491,528,6060,518,1415,90.5,7144,1069,12,313,32,14.7,570,7.0,10.3,9.5,960,null,29.5,6.7,100,5,88.1,64.6,3.3,30.7,null,3.0,18.1,51.4,44,2.0,273,3.2,13.9,16.0,2140,22,1093,794,3.4,0.5,null,11.4,6,76,46,5171,21.1,117,1296,332,1.9,96,4,0.6,4970,"213051361",6064,9253,4,7.0,73,10.0,7.4,93.0,6,6.8,6281,2016,3
28.7,1164,16.8,5475,579,33.0,6804,36.8,"Hoppers Crossing - South",22.1,6212,346,231,2.4,4593,20.3,2,7202,1481,50,3,626,22.4,6,4143,431,6398,469,1642,92.7,6080,1087,21,578,35,11.9,574,9.4,10.1,7.3,1104,4,27.6,6.7,100,3,85.3,64.8,4.3,33.9,3,2.9,19.2,51.3,50,2.3,371,3.1,13.6,17.9,1997,30,1084,726,3.7,0.3,null,12.8,4,125,31,5248,26.7,194,1262,391,1.9,82,2,0.6,5036,"213051362",6405,8315,3,7.6,66,12.4,5.8,90.6,3,7.6,5394,2016,2
19.3,513,26.3,2321,124,36.8,3314,37.7,"Laverton",19.3,2833,435,126,3.1,2047,23.8,5,3123,2007,14,4,710,17.7,8,1634,253,2849,341,699,91.0,2621,542,15,42,14,22.8,196,12.0,17.2,9.0,1053,null,107.0,8.5,100,5,85.1,62.9,2.8,18.3,null,2.9,18.3,51.2,35,3.3,191,3.1,12.7,19.4,1044,20,450,312,3.1,0.5,38,9.8,5,44,31,2299,40.1,172,1426,162,1.7,64,5,0.4,2165,"213051363",2844,4163,6,6.2,65,11.9,15.9,88.0,4,4.3,2168,2016,6
18.9,791,40.4,5881,354,28.1,8600,53.0,"Point Cook - North",23.5,5044,849,480,1.7,5585,34.9,7,9262,1976,48,8,864,7.7,8,4847,569,6962,953,1489,87.8,7899,1338,10,224,50,10.9,541,6.4,9.5,12.2,1803,4,7.0,5.2,100,8,92.6,53.8,2.3,17.0,null,3.2,19.3,60.9,42,1.7,165,3.3,15.8,21.5,3591,49,885,831,2.8,1.5,null,10.8,9,115,63,6216,26.8,156,1612,188,1.9,77,8,0.8,6017,"213051465",6962,10943,8,5.8,69,5.7,5.6,93.6,9,5.4,6786,2016,8
22.0,997,35.7,7830,441,29.1,12508,56.5,"Tarneit",23.7,7558,1818,552,2.6,7280,34.6,5,13540,1921,105,6,1345,9.0,16,6941,737,9733,1181,2105,84.9,11345,1841,71,64,18,10.5,883,8.7,9.7,15.1,2537,9,38.2,7.0,100,6,90.9,52.1,2.1,11.2,null,3.4,20.6,61.1,97,2.4,452,3.4,13.3,20.4,5276,40,1466,1141,3.0,0.9,null,10.2,8,110,110,9064,29.1,168,1474,264,1.9,173,6,0.8,8569,"213051365",9728,15548,6,4.8,97,6.5,4.3,91.3,8,5.4,9861,2016,5
18.5,668,38.4,4769,196,29.7,8076,58.9,"Truganina",24.5,4629,1600,330,3.6,4755,33.5,6,8975,1958,47,6,1070,7.3,5,3938,512,6399,937,1546,82.7,7274,1153,42,25,20,20.2,465,9.4,11.2,17.3,1996,7,41.5,12.7,117,6,90.6,48.4,1.5,7.5,null,3.3,19.1,61.8,45,3.4,331,3.3,11.8,21.1,3401,30,929,707,2.6,0.5,4,9.7,7,54,63,5861,29.8,197,1497,165,1.9,109,6,0.6,5536,"213051366",6403,10155,7,4.3,80,5.8,13.9,90.6,7,4.8,6186,2016,6
14.8,389,47.3,3648,137,25.9,5203,58.2,"Point Cook - South",22.8,2573,624,344,1.8,3626,40.5,8,6051,2136,20,9,606,3.8,null,2739,361,4291,808,955,86.3,4875,880,10,17,22,9.0,320,7.9,11.3,13.7,1414,3,6.3,5.0,100,9,94.9,48.6,1.2,9.2,3,3.3,22.2,65.6,35,1.9,79,3.3,15.0,26.1,2444,38,377,484,2.5,0.2,null,8.7,9,54,40,3964,30.5,115,1687,76,1.8,38,9,0.8,3788,"213051466",4289,6880,9,4.9,43,3.3,2.2,92.1,10,5.0,4015,2016,8
27.2,1603,12.3,5621,445,35.4,6618,35.2,"Werribee - East",19.8,6644,1047,178,3.3,4625,20.3,1,6320,1469,54,1,588,28.7,9,3791,436,6707,424,1474,92.8,5936,1209,23,20,26,12.4,701,12.9,12.0,7.2,1041,null,70.8,9.7,100,2,80.7,62.9,6.3,26.1,null,2.7,20.2,45.0,80,3.3,428,3.1,12.8,19.4,1905,18,1226,649,4.1,1.1,6,11.7,2,90,43,5077,34.2,207,1176,450,1.9,95,1,0.5,4890,"213051467",6703,7956,2,9.3,92,16.0,5.0,87.1,2,6.6,5255,2016,1
32.0,1853,13.6,5583,474,37.5,8471,47.0,"Carrum Downs",21.6,6780,1505,233,2.8,5277,22.4,2,6083,1568,59,3,161,21.5,12,4424,462,7347,283,1618,89.1,8142,1945,10,42,19,16.9,788,11.1,11.4,10.9,522,null,26.4,8.6,80,4,84.1,61.6,5.5,20.9,9,2.6,18.3,41.1,113,2.9,279,3.1,12.3,15.4,2001,40,1320,902,4.4,0.7,207,10.3,4,95,40,5393,28.4,267,1398,416,1.8,86,3,0.7,5229,"214011370",7349,9975,3,11.5,90,13.1,12.8,88.9,4,6.7,7457,2016,3
25.6,874,18.9,3533,379,35.9,4709,45.6,"Werribee - West",24.8,3615,503,166,2.4,3154,20.8,3,4292,1597,49,5,318,18.2,3,2962,253,4141,310,1103,91.9,4416,995,3,96,11,14.9,345,8.5,12.5,8.1,638,3,51.4,6.6,100,5,86.3,63.9,3.7,28.2,null,2.7,22.8,48.3,36,2.4,133,3.1,16.6,22.3,1208,19,602,579,3.7,0.5,3,12.2,6,32,18,3264,23.2,120,1204,192,1.8,54,4,0.7,3154,"213051468",4138,5816,5,8.4,37,11.3,5.3,91.5,6,8.0,3980,2016,4
24.6,3266,12.6,6132,400,40.5,8241,28.5,"Frankston",17.6,8485,2273,318,3.2,6544,17.8,5,5937,1588,54,3,313,27.7,26,4404,452,9228,338,2070,94.2,7482,2065,20,780,58,15.4,874,19.5,17.5,5.8,745,null,92.7,10.1,85,3,80.4,63.2,5.1,24.6,null,2.2,19.0,36.1,142,3.0,247,2.8,15.8,16.1,1634,35,1830,1015,4.7,0.5,20,11.7,2,306,44,5621,43.4,449,1252,526,1.7,106,3,1.0,5519,"214011371",9231,10012,3,13.5,125,16.4,10.5,80.5,1,8.0,6818,2016,5
