Mount Dandenong - Olinda,{'15 - 19': [252, 159.0], '20 - 24': [356, 496.69662921348316], '25 - 29': [334, 875.0239520958083], '30 - 34': [393, 1123.1221374045801], '35 - 39': [492, 1350.8536585365853], '40 - 44': [678, 1350.203539823009], '45 - 49': [691, 1373.4471780028944], '50 - 54': [628, 1239.6719745222929], '55 - 59': [710, 1291.2704225352113], '60 - 64': [684, 1008.0], '65 - 69': [634, 809.813880126183], '70 - 74': [368, 725.3777173913044], '75 - 79': [191, 577.4293193717277], '80 - 84': [99, 511.030303030303]}
Mount Evelyn,{'15 - 19': [386, 225.05699481865284], '20 - 24': [516, 625.4825581395348], '25 - 29': [523, 924.9502868068834], '30 - 34': [554, 1067.014440433213], '35 - 39': [562, 1160.2669039145908], '40 - 44': [599, 1190.0317195325542], '45 - 49': [606, 1170.9372937293729], '50 - 54': [678, 1151.4646017699115], '55 - 59': [550, 1027.0327272727272], '60 - 64': [440, 880.1363636363636], '65 - 69': [431, 626.1461716937355], '70 - 74': [271, 561.2730627306273], '75 - 79': [179, 487.4078212290503], '80 - 84': [85, 521.635294117647]}
Upwey - Tecoma,{'15 - 19': [308, 209.37987012987014], '20 - 24': [512, 594.294921875], '25 - 29': [492, 949.0487804878048], '30 - 34': [442, 1112.7285067873304], '35 - 39': [588, 1269.7874149659865], '40 - 44': [695, 1284.2230215827337], '45 - 49': [694, 1252.386167146974], '50 - 54': [713, 1244.9130434782608], '55 - 59': [695, 1189.031654676259], '60 - 64': [560, 935.1], '65 - 69': [449, 706.1269487750557], '70 - 74': [219, 505.0091324200913], '75 - 79': [133, 511.9323308270677], '80 - 84': [52, 428.61538461538464]}
Wandin - Seville,{'15 - 19': [273, 248.67032967032966], '20 - 24': [387, 597.8372093023256], '25 - 29': [378, 922.5925925925926], '30 - 34': [377, 1029.9018567639257], '35 - 39': [397, 1089.727959697733], '40 - 44': [474, 1137.9746835443038], '45 - 49': [532, 1105.142857142857], '50 - 54': [493, 1054.628803245436], '55 - 59': [455, 1125.8131868131868], '60 - 64': [393, 940.4249363867684], '65 - 69': [321, 755.1059190031152], '70 - 74': [237, 577.7763713080169], '75 - 79': [162, 541.7407407407408], '80 - 84': [66, 460.3030303030303]}
Yarra Valley,{'15 - 19': [393, 293.80152671755724], '20 - 24': [738, 632.6585365853658], '25 - 29': [741, 837.7206477732793], '30 - 34': [753, 929.2576361221779], '35 - 39': [731, 952.3187414500684], '40 - 44': [960, 902.7875], '45 - 49': [1078, 976.9953617810761], '50 - 54': [1062, 927.2203389830509], '55 - 59': [1053, 882.7910731244065], '60 - 64': [962, 775.7661122661123], '65 - 69': [853, 595.3071512309496], '70 - 74': [597, 527.9112227805695], '75 - 79': [352, 498.58522727272725], '80 - 84': [212, 425.438679245283]}
Beaconsfield - Officer,{'15 - 19': [524, 235.81870229007635], '20 - 24': [820, 658.9243902439024], '25 - 29': [860, 998.3837209302326], '30 - 34': [892, 1136.0582959641256], '35 - 39': [820, 1194.6195121951218], '40 - 44': [934, 1300.0053533190578], '45 - 49': [947, 1351.3980992608238], '50 - 54': [784, 1262.0714285714287], '55 - 59': [603, 1202.5820895522388], '60 - 64': [452, 971.5110619469026], '65 - 69': [412, 679.6941747572815], '70 - 74': [239, 584.6192468619247], '75 - 79': [179, 539.804469273743], '80 - 84': [63, 529.4761904761905]}
Bunyip - Garfield,{'15 - 19': [272, 247.2683823529412], '20 - 24': [414, 595.6570048309179], '25 - 29': [314, 985.624203821656], '30 - 34': [339, 1058.117994100295], '35 - 39': [383, 1019.0783289817232], '40 - 44': [487, 1098.3018480492813], '45 - 49': [636, 1197.937106918239], '50 - 54': [617, 1106.6077795786061], '55 - 59': [568, 1047.9225352112676], '60 - 64': [409, 877.9144254278729], '65 - 69': [430, 683.0558139534884], '70 - 74': [302, 547.7152317880794], '75 - 79': [160, 569.3], '80 - 84': [118, 504.72033898305085]}
Emerald - Cockatoo,{'15 - 19': [600, 227.64166666666668], '20 - 24': [803, 618.2415940224159], '25 - 29': [728, 960.2857142857143], '30 - 34': [747, 1127.433734939759], '35 - 39': [967, 1206.5822130299896], '40 - 44': [1266, 1182.8815165876777], '45 - 49': [1239, 1236.4285714285713], '50 - 54': [1254, 1189.1387559808613], '55 - 59': [1188, 1144.621212121212], '60 - 64': [944, 968.6355932203389], '65 - 69': [782, 719.5102301790281], '70 - 74': [533, 622.7448405253283], '75 - 79': [295, 507.38305084745764], '80 - 84': [141, 483.2836879432624]}
Koo Wee Rup,{'15 - 19': [226, 247.73451327433628], '20 - 24': [357, 704.0504201680673], '25 - 29': [423, 907.1702127659574], '30 - 34': [378, 979.7671957671957], '35 - 39': [376, 1026.723404255319], '40 - 44': [409, 1000.8533007334963], '45 - 49': [466, 902.7768240343347], '50 - 54': [405, 987.1777777777778], '55 - 59': [427, 970.5901639344262], '60 - 64': [342, 827.921052631579], '65 - 69': [326, 616.2055214723927], '70 - 74': [226, 547.5840707964602], '75 - 79': [167, 529.4071856287425], '80 - 84': [106, 492.8301886792453]}
Pakenham - North,{'15 - 19': [438, 242.12328767123287], '20 - 24': [1192, 705.6577181208054], '25 - 29': [1600, 918.175625], '30 - 34': [1641, 977.4216940889702], '35 - 39': [1218, 1009.055829228243], '40 - 44': [1059, 995.7327667610954], '45 - 49': [911, 1057.972557628979], '50 - 54': [795, 1010.5635220125786], '55 - 59': [626, 947.2300319488818], '60 - 64': [574, 830.0696864111499], '65 - 69': [523, 557.9674952198852], '70 - 74': [379, 478.4854881266491], '75 - 79': [270, 472.05555555555554], '80 - 84': [162, 450.462962962963]}
Pakenham - South,{'15 - 19': [773, 246.54204398447607], '20 - 24': [1415, 625.7787985865724], '25 - 29': [1787, 898.0828203693341], '30 - 34': [2269, 996.0868223887175], '35 - 39': [2014, 1058.111221449851], '40 - 44': [1723, 1056.899593731863], '45 - 49': [1576, 1087.5736040609138], '50 - 54': [1227, 1032.320293398533], '55 - 59': [1033, 936.8702807357212], '60 - 64': [842, 747.4465558194775], '65 - 69': [864, 583.625], '70 - 74': [751, 456.7896138482024], '75 - 79': [509, 463.41650294695484], '80 - 84': [334, 444.9011976047904]}
Berwick - North,{'15 - 19': [798, 223.83709273182959], '20 - 24': [1260, 609.0380952380953], '25 - 29': [986, 957.4178498985801], '30 - 34': [1004, 1154.988047808765], '35 - 39': [1172, 1284.023890784983], '40 - 44': [1372, 1301.0991253644315], '45 - 49': [1544, 1328.2720207253885], '50 - 54': [1533, 1319.0039138943248], '55 - 59': [1281, 1238.6627634660422], '60 - 64': [1073, 1036.3793103448277], '65 - 69': [946, 760.4799154334038], '70 - 74': [840, 639.3107142857143], '75 - 79': [759, 579.2108036890645], '80 - 84': [542, 558.040590405904]}
Berwick - South,{'15 - 19': [834, 213.4748201438849], '20 - 24': [1265, 583.0671936758894], '25 - 29': [1053, 935.074074074074], '30 - 34': [1669, 1125.357100059916], '35 - 39': [1954, 1223.0419651995905], '40 - 44': [2146, 1254.277726001864], '45 - 49': [1948, 1231.4024640657085], '50 - 54': [1355, 1215.760147601476], '55 - 59': [1051, 1114.88582302569], '60 - 64': [727, 924.5144429160936], '65 - 69': [587, 671.7768313458263], '70 - 74': [398, 501.1608040201005], '75 - 79': [232, 499.01724137931035], '80 - 84': [17, 224.0]}
Doveton,{'15 - 19': [265, 189.12830188679246], '20 - 24': [659, 559.4491654021244], '25 - 29': [760, 724.9921052631579], '30 - 34': [826, 800.1622276029055], '35 - 39': [688, 775.0625], '40 - 44': [584, 781.582191780822], '45 - 49': [534, 780.0786516853933], '50 - 54': [501, 644.497005988024], '55 - 59': [494, 645.9230769230769], '60 - 64': [425, 585.3341176470589], '65 - 69': [383, 484.5953002610966], '70 - 74': [285, 408.3578947368421], '75 - 79': [266, 423.3233082706767], '80 - 84': ['0', '0']}
Hallam,{'15 - 19': [280, 209.46785714285716], '20 - 24': [616, 511.7012987012987], '25 - 29': [658, 852.7234042553191], '30 - 34': [709, 898.049365303244], '35 - 39': [648, 954.9953703703703], '40 - 44': [562, 818.6619217081851], '45 - 49': [572, 896.215034965035], '50 - 54': [607, 853.5518945634267], '55 - 59': [587, 832.1124361158433], '60 - 64': [489, 712.4969325153374], '65 - 69': [392, 554.1045918367347], '70 - 74': [261, 449.57471264367814], '75 - 79': [204, 397.52941176470586], '80 - 84': ['0', '0']}
Narre Warren North,{'15 - 19': [318, 221.62893081761007], '20 - 24': [502, 592.1274900398406], '25 - 29': [307, 966.2931596091205], '30 - 34': [251, 1276.0358565737051], '35 - 39': [299, 1259.361204013378], '40 - 44': [457, 1317.3719912472648], '45 - 49': [572, 1316.770979020979], '50 - 54': [576, 1337.9965277777778], '55 - 59': [535, 1294.5046728971963], '60 - 64': [426, 1134.1924882629107], '65 - 69': [326, 934.5245398773006], '70 - 74': [209, 709.6411483253588], '75 - 79': [134, 586.1268656716418], '80 - 84': ['0', '0']}
Endeavour Hills - North,{'15 - 19': [300, 203.4], '20 - 24': [682, 546.3093841642228], '25 - 29': [693, 909.2698412698413], '30 - 34': [678, 1008.0619469026549], '35 - 39': [667, 1042.5952023988007], '40 - 44': [625, 1034.9072], '45 - 49': [665, 1026.4105263157894], '50 - 54': [755, 1084.7801324503312], '55 - 59': [770, 957.6181818181818], '60 - 64': [645, 816.3162790697675], '65 - 69': [483, 575.5383022774328], '70 - 74': [302, 450.5], '75 - 79': [167, 387.18562874251495], '80 - 84': ['0', '0']}
Endeavour Hills - South,{'15 - 19': [304, 199.6940789473684], '20 - 24': [806, 561.1774193548387], '25 - 29': [766, 899.0], '30 - 34': [731, 1037.9001367989056], '35 - 39': [685, 1032.3182481751826], '40 - 44': [734, 1059.0204359673025], '45 - 49': [682, 992.4472140762464], '50 - 54': [759, 1026.9367588932807], '55 - 59': [914, 955.2582056892779], '60 - 64': [821, 790.9549330085262], '65 - 69': [653, 630.791730474732], '70 - 74': [354, 500.04802259887003], '75 - 79': [255, 387.2352941176471], '80 - 84': ['0', '0']}
Narre Warren - North East,{'15 - 19': [506, 197.18577075098815], '20 - 24': [864, 606.3576388888889], '25 - 29': [742, 937.433962264151], '30 - 34': [755, 1047.4701986754967], '35 - 39': [741, 1040.4224021592443], '40 - 44': [833, 1034.356542617047], '45 - 49': [1010, 1075.031683168317], '50 - 54': [988, 1029.0384615384614], '55 - 59': [726, 958.1818181818181], '60 - 64': [479, 828.2442588726514], '65 - 69': [351, 580.3447293447293], '70 - 74': [275, 461.8690909090909], '75 - 79': [226, 397.7433628318584], '80 - 84': ['0', '0']}
Narre Warren - South West,{'15 - 19': [372, 228.4516129032258], '20 - 24': [791, 608.9506953223768], '25 - 29': [997, 878.8314944834503], '30 - 34': [1004, 950.8774900398406], '35 - 39': [804, 980.6517412935324], '40 - 44': [800, 965.88625], '45 - 49': [789, 966.8022813688212], '50 - 54': [782, 856.1176470588235], '55 - 59': [692, 880.3583815028902], '60 - 64': [599, 757.1769616026711], '65 - 69': [491, 534.9022403258656], '70 - 74': [321, 477.97196261682245], '75 - 79': [215, 392.28837209302327], '80 - 84': ['0', '0']}
Cranbourne,{'15 - 19': [525, 265.3047619047619], '20 - 24': [1146, 606.2111692844677], '25 - 29': [1242, 832.8550724637681], '30 - 34': [1290, 868.0976744186047], '35 - 39': [1209, 953.6898263027296], '40 - 44': [1128, 948.5230496453901], '45 - 49': [1140, 903.6359649122807], '50 - 54': [1063, 886.7704609595485], '55 - 59': [995, 840.9879396984925], '60 - 64': [810, 772.1135802469136], '65 - 69': [742, 557.0552560646901], '70 - 74': [460, 462.7413043478261], '75 - 79': [315, 441.9111111111111], '80 - 84': ['0', '0']}
Cranbourne East,{'15 - 19': [519, 219.27938342967244], '20 - 24': [1109, 664.7294860234446], '25 - 29': [1969, 980.5896394108685], '30 - 34': [2760, 1043.7521739130434], '35 - 39': [2283, 1109.323258869908], '40 - 44': [1702, 1101.8084606345476], '45 - 49': [1166, 1119.8542024013723], '50 - 54': [813, 1072.659286592866], '55 - 59': [570, 1002.2456140350877], '60 - 64': [441, 795.9319727891157], '65 - 69': [530, 533.8377358490566], '70 - 74': [461, 490.3015184381779], '75 - 79': [342, 540.2456140350877], '80 - 84': ['0', '0']}
Cranbourne North,{'15 - 19': [603, 241.39137645107795], '20 - 24': [1096, 610.7673357664233], '25 - 29': [1286, 878.1640746500777], '30 - 34': [1729, 1004.2967032967033], '35 - 39': [1500, 1041.0406666666668], '40 - 44': [1250, 1051.8288], '45 - 49': [1118, 1023.9105545617174], '50 - 54': [1009, 967.0802775024777], '55 - 59': [733, 933.5266030013643], '60 - 64': [531, 776.5442561205273], '65 - 69': [437, 498.34553775743706], '70 - 74': [286, 423.04545454545456], '75 - 79': [162, 387.35185185185185], '80 - 84': ['0', '0']}
Cranbourne South,{'15 - 19': [276, 261.7572463768116], '20 - 24': [468, 706.5], '25 - 29': [470, 983.0297872340426], '30 - 34': [542, 1195.9833948339483], '35 - 39': [533, 1244.6998123827393], '40 - 44': [500, 1225.664], '45 - 49': [535, 1128.4560747663552], '50 - 54': [541, 1174.4011090573013], '55 - 59': [507, 1129.9585798816568], '60 - 64': [415, 1043.7228915662652], '65 - 69': [332, 713.0060240963855], '70 - 74': [259, 535.1621621621622], '75 - 79': [146, 474.8972602739726], '80 - 84': ['0', '0']}
Cranbourne West,{'15 - 19': [329, 284.2644376899696], '20 - 24': [823, 626.6184690157959], '25 - 29': [1341, 916.3422818791946], '30 - 34': [1578, 962.2167300380228], '35 - 39': [1263, 992.882818685669], '40 - 44': [923, 945.2925243770314], '45 - 49': [725, 953.6206896551724], '50 - 54': [630, 946.0333333333333], '55 - 59': [476, 885.8235294117648], '60 - 64': [364, 815.8351648351648], '65 - 69': [282, 527.4574468085107], '70 - 74': [128, 409.2109375], '75 - 79': [87, 410.82758620689657], '80 - 84': ['0', '0']}
Hampton Park - Lynbrook,{'15 - 19': [749, 229.23097463284378], '20 - 24': [1547, 561.2107304460245], '25 - 29': [1454, 798.471114167813], '30 - 34': [1667, 847.497300539892], '35 - 39': [1518, 868.1086956521739], '40 - 44': [1477, 882.9553148273527], '45 - 49': [1437, 866.4112734864301], '50 - 54': [1414, 874.98585572843], '55 - 59': [1260, 817.3857142857142], '60 - 64': [883, 740.132502831257], '65 - 69': [615, 528.8016260162601], '70 - 74': [468, 453.87179487179486], '75 - 79': [291, 393.83161512027493], '80 - 84': ['0', '0']}
Lynbrook - Lyndhurst,{'15 - 19': [311, 197.14469453376205], '20 - 24': [653, 570.9754977029096], '25 - 29': [857, 913.730455075846], '30 - 34': [1284, 1072.0654205607477], '35 - 39': [1424, 1195.2949438202247], '40 - 44': [1173, 1154.0792838874681], '45 - 49': [895, 1151.549720670391], '50 - 54': [659, 1025.9195751138088], '55 - 59': [538, 902.7843866171004], '60 - 64': [362, 741.7486187845304], '65 - 69': [235, 583.4936170212766], '70 - 74': [122, 405.0655737704918], '75 - 79': [89, 403.19101123595505], '80 - 84': ['0', '0']}
Pearcedale - Tooradin,{'15 - 19': [246, 313.2317073170732], '20 - 24': [373, 629.1018766756032], '25 - 29': [341, 870.5454545454545], '30 - 34': [389, 1004.8637532133677], '35 - 39': [429, 1094.9160839160838], '40 - 44': [498, 1066.8574297188754], '45 - 49': [554, 1077.5884476534295], '50 - 54': [520, 1061.9576923076922], '55 - 59': [464, 973.0474137931035], '60 - 64': [438, 891.4748858447489], '65 - 69': [335, 629.0895522388059], '70 - 74': [220, 509.7909090909091], '75 - 79': [121, 478.68595041322317], '80 - 84': ['0', '0']}
Narre Warren South (East),{'15 - 19': [640, 207.35], '20 - 24': [825, 587.9454545454546], '25 - 29': [489, 902.721881390593], '30 - 34': [553, 1013.9403254972875], '35 - 39': [721, 1194.3398058252428], '40 - 44': [1049, 1222.7149666348903], '45 - 49': [1097, 1183.3810391978122], '50 - 54': [842, 1214.1187648456057], '55 - 59': [663, 1115.7149321266968], '60 - 64': [467, 1002.8372591006424], '65 - 69': [359, 632.8022284122562], '70 - 74': [275, 487.53818181818184], '75 - 79': [129, 461.4186046511628], '80 - 84': ['0', '0']}
Narre Warren South (West),{'15 - 19': [585, 218.5076923076923], '20 - 24': [978, 536.8323108384458], '25 - 29': [818, 848.1344743276284], '30 - 34': [962, 926.0706860706861], '35 - 39': [1147, 1014.2789886660854], '40 - 44': [1225, 1037.9795918367347], '45 - 49': [1133, 1041.2065313327448], '50 - 54': [914, 1016.4781181619256], '55 - 59': [732, 989.198087431694], '60 - 64': [434, 798.1290322580645], '65 - 69': [384, 622.6822916666666], '70 - 74': [241, 477.3153526970954], '75 - 79': [151, 457.2582781456954], '80 - 84': ['0', '0']}
Clarinda - Oakleigh South,{'15 - 19': [297, 191.22222222222223], '20 - 24': [595, 534.3613445378152], '25 - 29': [683, 887.0468521229868], '30 - 34': [639, 1092.6776212832551], '35 - 39': [599, 1168.7762938230385], '40 - 44': [642, 1103.8971962616822], '45 - 49': [701, 1045.2796005706134], '50 - 54': [660, 976.969696969697], '55 - 59': [673, 898.0475482912333], '60 - 64': [630, 783.3809523809524], '65 - 69': [636, 582.687106918239], '70 - 74': [470, 430.0127659574468], '75 - 79': [345, 420.6115942028986], '80 - 84': ['0', '0']}
Clayton South,{'15 - 19': [229, 234.81659388646287], '20 - 24': [791, 537.7281921618205], '25 - 29': [1115, 816.2645739910314], '30 - 34': [1143, 1017.3692038495188], '35 - 39': [804, 1016.3395522388059], '40 - 44': [605, 1036.0380165289257], '45 - 49': [620, 916.7741935483871], '50 - 54': [509, 905.573673870334], '55 - 59': [450, 767.7844444444445], '60 - 64': [395, 689.7443037974683], '65 - 69': [423, 492.83451536643025], '70 - 74': [377, 404.9893899204244], '75 - 79': [356, 369.02247191011236], '80 - 84': ['0', '0']}
Dandenong,{'15 - 19': [666, 223.05855855855856], '20 - 24': [1926, 546.8868120456906], '25 - 29': [2340, 754.1076923076923], '30 - 34': [2484, 805.1014492753624], '35 - 39': [1973, 847.134820070958], '40 - 44': [1602, 774.3558052434457], '45 - 49': [1294, 756.6506955177744], '50 - 54': [1201, 756.1190674437968], '55 - 59': [1050, 699.6885714285714], '60 - 64': [930, 587.8086021505376], '65 - 69': [806, 500.01240694789084], '70 - 74': [665, 444.7684210526316], '75 - 79': [574, 406.20557491289196], '80 - 84': ['0', '0']}
Dandenong North,{'15 - 19': [519, 190.88824662813101], '20 - 24': [1183, 536.6593406593406], '25 - 29': [1346, 839.517087667162], '30 - 34': [1411, 939.1963146704464], '35 - 39': [1261, 906.4226804123712], '40 - 44': [1248, 927.5336538461538], '45 - 49': [1228, 856.8216612377851], '50 - 54': [1130, 876.4867256637168], '55 - 59': [1137, 819.7959542656113], '60 - 64': [1068, 719.1788389513108], '65 - 69': [1029, 544.9475218658893], '70 - 74': [790, 432.56962025316454], '75 - 79': [555, 460.98198198198196], '80 - 84': ['0', '0']}
Dingley Village,{'15 - 19': [328, 159.21341463414635], '20 - 24': [505, 571.9267326732673], '25 - 29': [399, 1026.8195488721803], '30 - 34': [425, 1128.4352941176471], '35 - 39': [560, 1342.9303571428572], '40 - 44': [640, 1272.6359375], '45 - 49': [687, 1241.0524017467249], '50 - 54': [641, 1185.452418096724], '55 - 59': [659, 1221.5204855842185], '60 - 64': [552, 1025.7391304347825], '65 - 69': [598, 710.2709030100334], '70 - 74': [439, 546.3804100227791], '75 - 79': [311, 529.749196141479], '80 - 84': ['0', '0']}
Keysborough,{'15 - 19': [580, 190.68275862068967], '20 - 24': [1349, 547.169014084507], '25 - 29': [1562, 909.2183098591549], '30 - 34': [1776, 1099.9864864864865], '35 - 39': [1744, 1131.4380733944954], '40 - 44': [1605, 1082.6211838006232], '45 - 49': [1484, 1019.3638814016173], '50 - 54': [1403, 957.287954383464], '55 - 59': [1255, 891.4462151394422], '60 - 64': [1082, 758.3974121996304], '65 - 69': [1035, 569.4888888888889], '70 - 74': [733, 483.09822646657574], '75 - 79': [386, 435.559585492228], '80 - 84': ['0', '0']}
Noble Park North,{'15 - 19': [175, 155.90857142857143], '20 - 24': [359, 543.5793871866296], '25 - 29': [426, 841.8028169014085], '30 - 34': [476, 999.9663865546219], '35 - 39': [390, 952.3461538461538], '40 - 44': [455, 921.4703296703296], '45 - 49': [445, 879.1797752808989], '50 - 54': [372, 870.5322580645161], '55 - 59': [380, 776.7263157894737], '60 - 64': [371, 681.6981132075472], '65 - 69': [391, 550.0485933503836], '70 - 74': [324, 474.962962962963], '75 - 79': [219, 387.67123287671234], '80 - 84': ['0', '0']}
Springvale,{'15 - 19': [467, 213.43254817987153], '20 - 24': [1449, 485.0248447204969], '25 - 29': [1624, 727.3103448275862], '30 - 34': [1561, 863.5803971812941], '35 - 39': [1108, 874.0559566787003], '40 - 44': [1003, 850.7966101694915], '45 - 49': [1044, 763.1379310344828], '50 - 54': [979, 730.4545454545455], '55 - 59': [880, 646.6477272727273], '60 - 64': [811, 599.3205918618988], '65 - 69': [700, 499.93285714285713], '70 - 74': [575, 398.62434782608693], '75 - 79': [528, 421.4166666666667], '80 - 84': ['0', '0']}
Springvale South,{'15 - 19': [300, 181.25], '20 - 24': [775, 495.34580645161293], '25 - 29': [796, 816.1168341708543], '30 - 34': [823, 867.0243013365736], '35 - 39': [669, 870.7937219730942], '40 - 44': [631, 798.6133122028526], '45 - 49': [679, 795.8468335787924], '50 - 54': [685, 776.5912408759124], '55 - 59': [652, 768.3036809815951], '60 - 64': [517, 571.7775628626692], '65 - 69': [528, 518.3484848484849], '70 - 74': [346, 435.4219653179191], '75 - 79': [251, 411.9003984063745], '80 - 84': ['0', '0']}
Noble Park - East,{'15 - 19': [185, 203.46486486486486], '20 - 24': [753, 536.9482071713147], '25 - 29': [1082, 783.3576709796673], '30 - 34': [1267, 899.9368587213891], '35 - 39': [816, 976.8799019607843], '40 - 44': [594, 874.1818181818181], '45 - 49': [577, 796.6152512998267], '50 - 54': [541, 838.5489833641404], '55 - 59': [538, 732.1598513011153], '60 - 64': [418, 682.1913875598086], '65 - 69': [369, 566.430894308943], '70 - 74': [262, 416.587786259542], '75 - 79': [220, 437.3818181818182], '80 - 84': ['0', '0']}
Noble Park - West,{'15 - 19': [457, 232.90153172866522], '20 - 24': [1104, 538.963768115942], '25 - 29': [1279, 772.2509773260359], '30 - 34': [1412, 861.7195467422097], '35 - 39': [1044, 851.8256704980843], '40 - 44': [963, 812.9231568016614], '45 - 49': [885, 805.4180790960452], '50 - 54': [841, 758.858501783591], '55 - 59': [792, 725.0429292929293], '60 - 64': [760, 632.8052631578947], '65 - 69': [673, 523.2436849925706], '70 - 74': [559, 449.69767441860466], '75 - 79': [434, 416.2235023041475], '80 - 84': ['0', '0']}
Ashwood - Chadstone,{'15 - 19': [385, 189.57142857142858], '20 - 24': [1032, 537.6279069767442], '25 - 29': [1383, 958.7830802603037], '30 - 34': [1398, 1248.620886981402], '35 - 39': [1164, 1435.3977663230241], '40 - 44': [1085, 1436.0101382488479], '45 - 49': [1067, 1374.149015932521], '50 - 54': [932, 1216.0278969957083], '55 - 59': [746, 1114.2278820375336], '60 - 64': [666, 844.6531531531532], '65 - 69': [613, 699.7030995106036], '70 - 74': [447, 574.4921700223714], '75 - 79': [353, 480.24079320113316], '80 - 84': ['0', '0']}
Clayton,{'15 - 19': [963, 320.68224299065423], '20 - 24': [2716, 473.2739322533137], '25 - 29': [2158, 789.772937905468], '30 - 34': [1825, 1034.7912328767122], '35 - 39': [1027, 1135.854917234664], '40 - 44': [700, 1098.3828571428571], '45 - 49': [593, 1071.7150084317032], '50 - 54': [519, 953.3121387283237], '55 - 59': [447, 988.1633109619687], '60 - 64': [374, 809.4812834224599], '65 - 69': [322, 628.7701863354038], '70 - 74': [283, 427.75618374558303], '75 - 79': [317, 461.58990536277605], '80 - 84': ['0', '0']}
Glen Waverley - East,{'15 - 19': [524, 172.1851145038168], '20 - 24': [1022, 506.4990215264188], '25 - 29': [834, 900.9280575539568], '30 - 34': [930, 1151.358064516129], '35 - 39': [993, 1318.1742195367574], '40 - 44': [1277, 1377.4134690681285], '45 - 49': [1340, 1325.7014925373135], '50 - 54': [1193, 1332.8306789606036], '55 - 59': [1054, 1282.6812144212524], '60 - 64': [935, 1064.9978609625668], '65 - 69': [1046, 807.6806883365201], '70 - 74': [949, 688.5806111696522], '75 - 79': [809, 629.3114956736712], '80 - 84': ['0', '0']}
Glen Waverley - West,{'15 - 19': [447, 156.0201342281879], '20 - 24': [1040, 483.0576923076923], '25 - 29': [1083, 925.241920590951], '30 - 34': [895, 1183.2122905027934], '35 - 39': [970, 1279.1494845360826], '40 - 44': [1134, 1258.7125220458554], '45 - 49': [1164, 1306.6726804123712], '50 - 54': [1178, 1273.651103565365], '55 - 59': [978, 1176.5051124744377], '60 - 64': [762, 999.5406824146982], '65 - 69': [654, 777.4311926605504], '70 - 74': [584, 589.1301369863014], '75 - 79': [607, 600.0922570016475], '80 - 84': ['0', '0']}
Mount Waverley - North,{'15 - 19': [369, 150.6991869918699], '20 - 24': [813, 486.1808118081181], '25 - 29': [755, 930.3430463576159], '30 - 34': [661, 1237.786686838124], '35 - 39': [721, 1443.259361997226], '40 - 44': [814, 1360.3464373464374], '45 - 49': [1029, 1333.0719144800778], '50 - 54': [986, 1391.765720081136], '55 - 59': [858, 1353.7622377622379], '60 - 64': [650, 1098.9630769230769], '65 - 69': [579, 817.0103626943005], '70 - 74': [546, 684.1684981684982], '75 - 79': [557, 635.3123877917415], '80 - 84': ['0', '0']}
Mount Waverley - South,{'15 - 19': [434, 175.03917050691246], '20 - 24': [895, 537.5832402234637], '25 - 29': [988, 967.831983805668], '30 - 34': [973, 1251.6464542651593], '35 - 39': [950, 1399.1315789473683], '40 - 44': [1144, 1406.298951048951], '45 - 49': [1220, 1400.2491803278688], '50 - 54': [1062, 1365.1092278719398], '55 - 59': [849, 1328.1166077738517], '60 - 64': [734, 1045.866485013624], '65 - 69': [703, 841.3044096728307], '70 - 74': [602, 662.4036544850499], '75 - 79': [604, 604.6523178807947], '80 - 84': ['0', '0']}
Mulgrave,{'15 - 19': [342, 180.359649122807], '20 - 24': [899, 557.4004449388209], '25 - 29': [1160, 971.351724137931], '30 - 34': [1235, 1197.4939271255062], '35 - 39': [1212, 1318.4554455445545], '40 - 44': [1210, 1237.412396694215], '45 - 49': [1134, 1180.6234567901236], '50 - 54': [947, 1115.0760295670539], '55 - 59': [866, 1068.2852193995382], '60 - 64': [867, 881.9550173010381], '65 - 69': [861, 634.2288037166086], '70 - 74': [793, 500.37452711223204], '75 - 79': [570, 440.4263157894737], '80 - 84': ['0', '0']}
Oakleigh - Huntingdale,{'15 - 19': [504, 224.04166666666666], '20 - 24': [1270, 541.3527559055118], '25 - 29': [1477, 931.3933649289099], '30 - 34': [1551, 1220.327530625403], '35 - 39': [1351, 1363.722427831236], '40 - 44': [1365, 1336.2923076923078], '45 - 49': [1359, 1230.5378955114054], '50 - 54': [1085, 1198.9447004608294], '55 - 59': [916, 1081.5633187772926], '60 - 64': [756, 815.1798941798942], '65 - 69': [631, 621.9540412044374], '70 - 74': [521, 441.4337811900192], '75 - 79': [509, 455.6286836935167], '80 - 84': ['0', '0']}
Wheelers Hill,{'15 - 19': [451, 168.19290465631929], '20 - 24': [913, 529.1730558598028], '25 - 29': [835, 965.3233532934132], '30 - 34': [751, 1182.6085219707056], '35 - 39': [866, 1368.6593533487298], '40 - 44': [1082, 1340.879852125693], '45 - 49': [1243, 1366.0120675784392], '50 - 54': [1178, 1377.5331069609508], '55 - 59': [1085, 1307.5391705069123], '60 - 64': [1067, 1119.5529522024367], '65 - 69': [1180, 824.0406779661017], '70 - 74': [1053, 716.5346628679962], '75 - 79': [787, 676.1105463786531], '80 - 84': ['0', '0']}
